positive, negative, cool, BID, funny, stars, date,type,useful
6,0,0, rbg3POnoegWx0RQ0KGd0sA, 0, 5, 2011-03-21, review, 1, 
2,2,0, rbg3POnoegWx0RQ0KGd0sA, 0, 3, 2012-02-15, review, 1, 
4,0,0, rbg3POnoegWx0RQ0KGd0sA, 0, 4, 2012-02-22, review, 1, 
0,5,0, rbg3POnoegWx0RQ0KGd0sA, 0, 1, 2012-03-24, review, 3, 
5,0,0, rbg3POnoegWx0RQ0KGd0sA, 0, 5, 2013-06-10, review, 1, 
2,1,0, rbg3POnoegWx0RQ0KGd0sA, 0, 5, 2013-12-02, review, 2, 
3,0,0, rbg3POnoegWx0RQ0KGd0sA, 0, 4, 2014-11-14, review, 2, 
1,0,1, dpRsK3JyaD3GKorVWzQUmA, 0, 2, 2011-04-01, review, 1, 
4,2,1, dpRsK3JyaD3GKorVWzQUmA, 1, 4, 2011-12-01, review, 2, 
3,6,0, dpRsK3JyaD3GKorVWzQUmA, 0, 2, 2012-05-30, review, 0, 
0,0,0, vWnwaD-kykqiEc2Q0hbYsw, 0, 1, 2012-04-22, review, 0, 
1,1,0, vWnwaD-kykqiEc2Q0hbYsw, 0, 3, 2013-03-17, review, 0, 
1,1,0, vWnwaD-kykqiEc2Q0hbYsw, 0, 1, 2013-08-17, review, 0, 
1,1,0, vWnwaD-kykqiEc2Q0hbYsw, 0, 2, 2014-03-06, review, 1, 
4,8,1, xUf11yTcoRagwNiJcY8GAA, 0, 1, 2011-01-03, review, 4, 
8,8,1, xUf11yTcoRagwNiJcY8GAA, 1, 1, 2012-03-26, review, 1, 
1,1,0, xUf11yTcoRagwNiJcY8GAA, 0, 1, 2012-08-04, review, 1, 
4,1,0, 7FRn0CFWQmZFu8bcEqrXMw, 0, 3, 2009-02-17, review, 0, 
10,1,0, 7FRn0CFWQmZFu8bcEqrXMw, 0, 4, 2009-02-24, review, 1, 
1,0,1, 7FRn0CFWQmZFu8bcEqrXMw, 0, 5, 2011-03-13, review, 1, 
9,0,1, 7FRn0CFWQmZFu8bcEqrXMw, 0, 5, 2011-07-29, review, 0, 
10,2,0, 7FRn0CFWQmZFu8bcEqrXMw, 0, 4, 2013-03-27, review, 0, 
4,2,0, 7FRn0CFWQmZFu8bcEqrXMw, 0, 5, 2013-05-06, review, 0, 
3,1,0, 7FRn0CFWQmZFu8bcEqrXMw, 0, 4, 2013-08-25, review, 0, 
4,1,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2007-07-26, review, 0, 
5,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2008-08-20, review, 0, 
0,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 3, 2009-02-17, review, 0, 
6,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 3, 2009-02-24, review, 1, 
3,2,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2009-07-12, review, 0, 
2,1,0, DJKpwLp4mISNDNDpNz67tw, 0, 3, 2010-11-24, review, 0, 
1,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2011-04-16, review, 0, 
0,1,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2012-01-31, review, 0, 
3,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2012-04-15, review, 1, 
6,4,4, DJKpwLp4mISNDNDpNz67tw, 4, 2, 2012-05-22, review, 6, 
2,2,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2012-08-14, review, 0, 
6,2,1, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2013-01-16, review, 1, 
3,2,4, DJKpwLp4mISNDNDpNz67tw, 3, 4, 2013-02-27, review, 5, 
11,2,1, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2013-06-11, review, 0, 
2,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2013-06-22, review, 0, 
0,2,1, DJKpwLp4mISNDNDpNz67tw, 1, 2, 2013-09-07, review, 1, 
3,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2014-01-01, review, 0, 
1,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2014-04-13, review, 1, 
7,0,2, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2014-04-26, review, 2, 
5,0,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2014-07-01, review, 0, 
3,1,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2014-07-17, review, 0, 
3,2,0, DJKpwLp4mISNDNDpNz67tw, 0, 2, 2014-08-09, review, 0, 
8,1,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2014-09-11, review, 1, 
4,2,0, DJKpwLp4mISNDNDpNz67tw, 0, 4, 2014-10-07, review, 0, 
2,2,0, DJKpwLp4mISNDNDpNz67tw, 0, 5, 2014-10-14, review, 0, 
3,1,0, 1qUYk564SajvwTtkNM6KJA, 2, 2, 2006-08-05, review, 2, 
9,5,2, 1qUYk564SajvwTtkNM6KJA, 1, 2, 2007-09-22, review, 2, 
1,4,1, 1qUYk564SajvwTtkNM6KJA, 1, 1, 2008-02-14, review, 1, 
5,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2009-02-08, review, 0, 
1,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 2, 2009-04-08, review, 3, 
4,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 2, 2009-05-02, review, 0, 
13,4,0, 1qUYk564SajvwTtkNM6KJA, 2, 3, 2009-07-22, review, 3, 
1,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2009-11-10, review, 2, 
15,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 5, 2010-01-16, review, 0, 
3,1,2, 1qUYk564SajvwTtkNM6KJA, 1, 4, 2010-02-02, review, 2, 
2,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 5, 2010-03-22, review, 0, 
5,4,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2010-06-08, review, 0, 
3,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2010-08-23, review, 1, 
9,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2010-09-04, review, 0, 
8,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2011-01-24, review, 1, 
8,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2011-02-23, review, 0, 
4,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2011-03-03, review, 1, 
13,6,0, 1qUYk564SajvwTtkNM6KJA, 0, 2, 2011-04-21, review, 1, 
9,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2011-05-02, review, 2, 
15,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2011-05-15, review, 0, 
3,0,3, 1qUYk564SajvwTtkNM6KJA, 1, 3, 2011-06-08, review, 6, 
5,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2011-08-03, review, 0, 
21,3,1, 1qUYk564SajvwTtkNM6KJA, 1, 4, 2011-08-05, review, 2, 
6,3,1, 1qUYk564SajvwTtkNM6KJA, 1, 5, 2011-10-30, review, 1, 
3,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 5, 2011-12-03, review, 0, 
10,7,2, 1qUYk564SajvwTtkNM6KJA, 2, 2, 2011-12-20, review, 9, 
2,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2012-02-12, review, 0, 
4,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2012-03-11, review, 1, 
9,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2012-04-24, review, 0, 
1,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2012-06-04, review, 1, 
5,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2012-07-07, review, 0, 
1,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2012-09-30, review, 0, 
22,14,0, 1qUYk564SajvwTtkNM6KJA, 0, 2, 2012-10-18, review, 0, 
8,4,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2012-11-22, review, 1, 
3,1,1, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2013-03-20, review, 1, 
4,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-04-25, review, 0, 
5,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-06-25, review, 0, 
1,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-08-03, review, 0, 
4,0,0, 1qUYk564SajvwTtkNM6KJA, 1, 5, 2013-09-10, review, 1, 
3,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-09-19, review, 0, 
3,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-10-03, review, 0, 
6,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 5, 2013-10-16, review, 0, 
0,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-10-16, review, 0, 
6,1,1, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2013-11-17, review, 0, 
7,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-02-07, review, 0, 
1,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-04-13, review, 2, 
2,5,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2014-04-18, review, 0, 
2,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-05-07, review, 0, 
0,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-07-07, review, 0, 
10,0,1, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-07-15, review, 1, 
12,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-08-11, review, 0, 
1,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2014-08-22, review, 0, 
2,3,0, 1qUYk564SajvwTtkNM6KJA, 1, 2, 2014-08-28, review, 0, 
2,2,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2014-09-01, review, 0, 
3,3,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2014-09-17, review, 1, 
1,0,0, 1qUYk564SajvwTtkNM6KJA, 0, 3, 2014-09-29, review, 0, 
2,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 5, 2014-10-01, review, 0, 
1,1,0, 1qUYk564SajvwTtkNM6KJA, 0, 4, 2014-10-03, review, 0, 
6,4,5, 1qUYk564SajvwTtkNM6KJA, 3, 3, 2014-11-12, review, 4, 
0,0,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2009-03-10, review, 0, 
6,5,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 3, 2010-02-25, review, 1, 
7,4,1, LHyGQnuWR2q44bsrw1ZLAg, 2, 2, 2010-03-19, review, 3, 
4,3,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 3, 2011-03-20, review, 0, 
1,0,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2011-06-24, review, 1, 
2,2,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 5, 2011-11-18, review, 1, 
6,2,1, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2012-01-23, review, 1, 
8,2,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2012-03-25, review, 0, 
5,2,1, LHyGQnuWR2q44bsrw1ZLAg, 0, 5, 2012-04-10, review, 2, 
6,2,1, LHyGQnuWR2q44bsrw1ZLAg, 1, 3, 2012-06-11, review, 1, 
1,1,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 2, 2012-06-15, review, 1, 
16,11,0, LHyGQnuWR2q44bsrw1ZLAg, 3, 1, 2012-12-05, review, 1, 
1,0,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 2, 2013-01-13, review, 1, 
1,1,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2014-01-18, review, 0, 
1,1,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 2, 2014-01-26, review, 0, 
1,0,0, LHyGQnuWR2q44bsrw1ZLAg, 1, 3, 2014-04-02, review, 1, 
4,2,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 3, 2014-04-28, review, 0, 
8,0,1, LHyGQnuWR2q44bsrw1ZLAg, 0, 5, 2014-05-11, review, 1, 
1,0,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 5, 2014-06-12, review, 1, 
3,2,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 2, 2014-06-15, review, 1, 
3,2,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 2, 2014-08-03, review, 3, 
7,5,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 5, 2014-08-24, review, 1, 
1,0,0, LHyGQnuWR2q44bsrw1ZLAg, 0, 4, 2014-08-30, review, 1, 
13,5,1, LHyGQnuWR2q44bsrw1ZLAg, 1, 3, 2014-12-21, review, 1, 
2,1,2, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2006-10-09, review, 2, 
2,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2007-02-25, review, 0, 
4,1,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2008-07-02, review, 1, 
3,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2008-07-05, review, 0, 
3,4,0, yWVY1Bq19lDxu3BP7_96EQ, 1, 3, 2009-02-17, review, 1, 
0,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2009-03-12, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2009-03-14, review, 0, 
2,2,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2009-03-30, review, 2, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2009-04-30, review, 0, 
3,2,0, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2009-05-13, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2009-09-11, review, 0, 
0,0,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2009-11-28, review, 0, 
1,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2010-01-02, review, 0, 
0,0,2, yWVY1Bq19lDxu3BP7_96EQ, 3, 5, 2010-02-02, review, 2, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2010-03-10, review, 1, 
12,8,2, yWVY1Bq19lDxu3BP7_96EQ, 2, 4, 2010-04-09, review, 4, 
6,1,0, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2010-06-16, review, 1, 
12,4,4, yWVY1Bq19lDxu3BP7_96EQ, 3, 5, 2010-07-06, review, 2, 
2,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2010-07-18, review, 0, 
3,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2010-11-13, review, 0, 
1,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2010-12-31, review, 0, 
6,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2011-02-28, review, 4, 
2,5,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 3, 2011-03-29, review, 2, 
0,0,6, yWVY1Bq19lDxu3BP7_96EQ, 4, 4, 2011-06-09, review, 6, 
2,0,3, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2011-07-09, review, 5, 
3,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2011-08-13, review, 1, 
1,0,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2011-08-30, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2012-02-13, review, 1, 
9,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2012-02-19, review, 0, 
4,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2012-02-24, review, 1, 
17,6,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 4, 2012-08-03, review, 1, 
4,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2012-09-24, review, 0, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2012-09-26, review, 0, 
1,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2012-09-28, review, 0, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2012-11-04, review, 0, 
6,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2012-11-05, review, 0, 
3,1,3, yWVY1Bq19lDxu3BP7_96EQ, 3, 5, 2012-11-30, review, 3, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2012-12-29, review, 0, 
2,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2013-01-27, review, 0, 
3,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2013-02-10, review, 0, 
3,1,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2013-02-19, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2013-03-13, review, 5, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2013-04-05, review, 0, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2013-04-28, review, 0, 
2,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2013-05-02, review, 0, 
6,4,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2013-06-11, review, 0, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2013-06-14, review, 0, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 3, 2013-08-11, review, 0, 
3,0,2, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2013-09-09, review, 0, 
4,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2013-10-16, review, 0, 
4,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2013-12-01, review, 0, 
13,3,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2013-12-22, review, 0, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2013-12-30, review, 1, 
0,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-01-02, review, 0, 
5,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-01-07, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-03-14, review, 0, 
2,3,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2014-03-20, review, 2, 
2,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-03-29, review, 0, 
2,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-03-31, review, 0, 
1,2,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 1, 2014-04-10, review, 1, 
2,3,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2014-04-27, review, 3, 
1,0,2, yWVY1Bq19lDxu3BP7_96EQ, 1, 1, 2014-05-10, review, 3, 
5,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-05-12, review, 1, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-05-26, review, 0, 
8,1,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2014-05-27, review, 3, 
1,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-05-31, review, 2, 
1,0,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-06-09, review, 1, 
4,0,2, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2014-06-12, review, 3, 
4,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-06-17, review, 0, 
11,1,2, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-06-27, review, 4, 
4,1,1, yWVY1Bq19lDxu3BP7_96EQ, 0, 2, 2014-07-13, review, 3, 
0,0,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-07-20, review, 0, 
1,0,1, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2014-07-27, review, 1, 
1,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-08-22, review, 0, 
8,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-08-23, review, 0, 
7,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-09-11, review, 0, 
4,4,0, yWVY1Bq19lDxu3BP7_96EQ, 1, 5, 2014-09-16, review, 1, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-10-12, review, 0, 
1,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-10-14, review, 0, 
5,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-10-21, review, 0, 
4,3,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-10-29, review, 0, 
3,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-11-12, review, 0, 
7,1,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 5, 2014-12-03, review, 0, 
1,2,0, yWVY1Bq19lDxu3BP7_96EQ, 0, 4, 2014-12-29, review, 0, 
1,2,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 1, 2009-03-10, review, 0, 
1,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 3, 2010-03-25, review, 0, 
3,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 3, 2010-06-27, review, 0, 
2,1,1, yYyWwqPiLJO7eWRt0g_PBg, 0, 3, 2010-08-17, review, 1, 
3,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 1, 2011-05-15, review, 0, 
4,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2011-07-05, review, 0, 
12,4,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2011-08-04, review, 1, 
3,2,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2011-08-13, review, 3, 
2,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2011-11-13, review, 0, 
6,0,0, yYyWwqPiLJO7eWRt0g_PBg, 1, 5, 2012-07-11, review, 1, 
2,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2012-08-05, review, 1, 
12,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2012-11-02, review, 0, 
4,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 3, 2013-08-01, review, 0, 
7,1,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2013-09-25, review, 0, 
6,4,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 3, 2013-10-07, review, 1, 
4,1,0, yYyWwqPiLJO7eWRt0g_PBg, 1, 4, 2013-11-17, review, 1, 
2,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2014-05-20, review, 0, 
5,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2014-05-29, review, 0, 
2,2,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 1, 2014-06-08, review, 1, 
5,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2014-06-20, review, 0, 
8,3,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2014-07-11, review, 0, 
6,2,1, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2014-08-17, review, 1, 
5,2,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 4, 2014-08-25, review, 0, 
1,0,0, yYyWwqPiLJO7eWRt0g_PBg, 0, 5, 2014-10-13, review, 0, 
6,0,4, yYyWwqPiLJO7eWRt0g_PBg, 4, 4, 2014-11-05, review, 6, 
2,1,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 3, 2009-02-08, review, 1, 
4,1,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 5, 2010-06-17, review, 0, 
7,0,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 4, 2011-08-17, review, 0, 
3,2,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 3, 2011-08-18, review, 0, 
3,0,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 3, 2012-07-31, review, 0, 
3,3,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 4, 2012-11-06, review, 0, 
3,1,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 4, 2013-11-15, review, 1, 
7,1,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 4, 2014-02-26, review, 0, 
0,3,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 1, 2014-11-01, review, 0, 
10,6,0, sQWSHCIH_HUT4HUXaxDaBA, 0, 1, 2015-01-07, review, 0, 
22,3,12, rUQfZOengMpXFkLvJrNJ3g, 4, 5, 2011-06-09, review, 15, 
11,1,0, rUQfZOengMpXFkLvJrNJ3g, 1, 5, 2011-12-08, review, 1, 
9,1,1, rUQfZOengMpXFkLvJrNJ3g, 1, 1, 2011-12-20, review, 1, 
6,2,0, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2012-05-04, review, 1, 
30,2,1, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2012-05-16, review, 10, 
10,2,0, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2012-06-18, review, 3, 
7,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2012-12-22, review, 1, 
3,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2013-01-13, review, 1, 
2,0,1, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2013-06-03, review, 3, 
7,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2013-09-07, review, 1, 
3,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2013-12-20, review, 1, 
7,0,4, rUQfZOengMpXFkLvJrNJ3g, 0, 4, 2014-03-08, review, 6, 
8,0,1, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-04-17, review, 2, 
12,3,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-05-15, review, 0, 
9,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-05-27, review, 0, 
4,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-05-29, review, 1, 
3,0,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-08-16, review, 1, 
11,2,0, rUQfZOengMpXFkLvJrNJ3g, 0, 5, 2014-09-02, review, 0, 
10,1,0, GRrvJchtxskNDsGYUPPzzg, 0, 3, 2008-01-21, review, 1, 
19,4,0, GRrvJchtxskNDsGYUPPzzg, 0, 5, 2011-02-24, review, 6, 
10,2,0, GRrvJchtxskNDsGYUPPzzg, 0, 4, 2011-03-31, review, 0, 
6,0,0, GRrvJchtxskNDsGYUPPzzg, 0, 5, 2011-04-30, review, 0, 
8,1,0, GRrvJchtxskNDsGYUPPzzg, 0, 4, 2011-05-07, review, 1, 
4,3,0, GRrvJchtxskNDsGYUPPzzg, 0, 2, 2011-05-18, review, 1, 
2,0,1, GRrvJchtxskNDsGYUPPzzg, 3, 5, 2011-06-21, review, 2, 
6,2,1, GRrvJchtxskNDsGYUPPzzg, 0, 4, 2012-05-10, review, 0, 
4,1,0, GRrvJchtxskNDsGYUPPzzg, 0, 4, 2012-09-26, review, 1, 
5,3,3, GRrvJchtxskNDsGYUPPzzg, 2, 5, 2012-10-03, review, 6, 
6,0,0, GRrvJchtxskNDsGYUPPzzg, 1, 5, 2013-04-01, review, 3, 
11,2,0, GRrvJchtxskNDsGYUPPzzg, 0, 5, 2013-04-08, review, 1, 
3,0,0, GRrvJchtxskNDsGYUPPzzg, 0, 5, 2013-06-26, review, 0, 
1,1,0, GRrvJchtxskNDsGYUPPzzg, 0, 3, 2013-07-26, review, 0, 
0,0,0, GRrvJchtxskNDsGYUPPzzg, 0, 3, 2013-12-28, review, 0, 
